video_id,keyframe_id,full_path,caption
L19_V008,keyframe_4806.webp,L19/L19_V008/keyframe_4806.webp,"A group of rescue workers in orange uniforms and white hard hats are attending to a person on a stretcher at night, with one medical professional in a white coat and face mask nearby, while a uniformed officer observes."
L19_V008,keyframe_5250.webp,L19/L19_V008/keyframe_5250.webp,"A man lying on a red stretcher, wearing a white shirt and dark pants, is being transported by several responders at night; one responder in a white shirt and mask holds the stretcher’s side, while others in orange uniforms and hard hats assist, with a large white rescue vehicle visible in the background."
L19_V008,keyframe_6294.webp,L19/L19_V008/keyframe_6294.webp,"A person rides a blue motorcycle along a paved path bordered by lush green banana plants and trees, with the rider’s arm and part of the handlebar visible in motion."
L19_V008,keyframe_780.webp,L19/L19_V008/keyframe_780.webp,"A smiling young girl with dark hair, wearing a light-colored top, holds a baby in her arms while waving; they are positioned in front of a red fabric backdrop, likely a hammock or curtain, in an indoor setting."
L19_V008,keyframe_8220.webp,L19/L19_V008/keyframe_8220.webp,"A group of six individuals stands on a stage during an award ceremony, with a backdrop displaying ""LIÊN HOAN PHIM CHÂU & ĐÀ NẴNG"" and ""LẦN THỨ HAI 2024"". A man in a black suit presents an award to a man in a blue suit holding a red-trimmed certificate, while a woman in a white dress stands beside him. To their right, a woman in a black dress with floral skirt and a man in a black traditional outfit stand beside a young woman in a white top and black skirt. On the far right, a woman in"
L19_V008,keyframe_9618.webp,L19/L19_V008/keyframe_9618.webp,"A man in a black t-shirt with a white logo and tattoos on his arm is being escorted by uniformed officers outside a barred gate, while another man in a white polo shirt walks beside him; one officer in a green uniform bends over a metallic container."
L19_V009,keyframe_10446.webp,L19/L19_V009/keyframe_10446.webp,"A white scooter parked outdoors with a black seat and red taillight, positioned near a red brick wall and a pink plastic chair, under bright sunlight."
L19_V009,keyframe_12000.webp,L19/L19_V009/keyframe_12000.webp,"A man in a green military uniform with gold epaulets and glasses is speaking while holding papers, standing before a red backdrop with yellow text."
L19_V009,keyframe_14538.webp,L19/L19_V009/keyframe_14538.webp,"A man with short black hair and glasses, wearing a light blue shirt and a striped tie, stands in front of a cityscape backdrop during sunset, holding a red folder."
L19_V009,keyframe_16710.webp,L19/L19_V009/keyframe_16710.webp,"A rainy highway scene captured from a vehicle’s dashboard camera, showing a large red and white bus ahead with its brake lights illuminated, driving on a wet road under overcast skies."
L19_V009,keyframe_18870.webp,L19/L19_V009/keyframe_18870.webp,"An aerial view of a large agricultural field with a giant crop art design depicting the Eiffel Tower, the Olympic rings, and the word ""PARIS"" along with the year ""2024"" etched into the soil. The field is bordered by green and brown farmland, with a road and a small cluster of buildings visible in the distance."
L19_V009,keyframe_21048.webp,L19/L19_V009/keyframe_21048.webp,"A white commercial airplane with teal tail markings is captured mid-flight during takeoff, ascending against a hazy orange sky with silhouetted hills in the background. In the foreground, airport ground equipment and the tails of parked aircraft are visible."
L19_V009,keyframe_21696.webp,L19/L19_V009/keyframe_21696.webp,"A street scene in Japan featuring a person with a ponytail wearing a red jacket with a white graphic on the back, walking away from the camera toward a traditional torii gate, with pedestrians and a bicycle in the background."
L19_V009,keyframe_22758.webp,L19/L19_V009/keyframe_22758.webp,"A woman with short brown hair, wearing a white and black outfit, is pushing a traditional Japanese rickshaw with large black wheels and a red fabric cover. She is navigating a busy street with pedestrians in the background, some of whom are wearing masks. The scene appears to be in an urban setting with red architectural elements and a visible TV station logo in the corner."
L19_V009,keyframe_23694.webp,L19/L19_V009/keyframe_23694.webp,"A man with short dark hair and a white t-shirt featuring a bamboo design is speaking to the camera, gesturing with both hands, in front of a large colorful backdrop with stylized dragon and wave motifs, likely at an outdoor event or festival."
L19_V009,keyframe_25248.webp,L19/L19_V009/keyframe_25248.webp,"A crowd of people stands in darkness under a red-lit architectural structure, with scattered small lights visible in the foreground, suggesting an evening event or ceremony."
L19_V009,keyframe_25836.webp,L19/L19_V009/keyframe_25836.webp,"A street scene in Petra, Jordan, showcasing the iconic Treasury facade carved into a towering sandstone cliff, with tourists walking along the narrow canyon path beneath a clear blue sky. The warm, sunlit rock formations contrast with the deep shadows cast by the cliffs, and a few vehicles are parked near the base of the canyon."
L19_V009,keyframe_27924.webp,L19/L19_V009/keyframe_27924.webp,"A street scene shows a group of runners in mid-stride during a race, wearing athletic attire in vibrant colors including green, blue, black, and pink, with some displaying race bibs and one runner in a white cap."
L19_V009,keyframe_28848.webp,L19/L19_V009/keyframe_28848.webp,A woman in a blue athletic tank top and sunglasses waves to the crowd as she runs past spectators and event staff at an outdoor race finish line.
L19_V009,keyframe_3036.webp,L19/L19_V009/keyframe_3036.webp,"A man in a purple shirt is seen from the back, pushing a wheelchair or similar mobility device, with a metallic surface visible to the right."
L19_V009,keyframe_4278.webp,L19/L19_V009/keyframe_4278.webp,"A man and a woman, both wearing face masks, are assisting a young boy in a wheelchair as they navigate a metal ramp outside a building. The man is dressed in a dark blue shirt, and the woman wears a beige top and black pants, carrying a white paper bag. In the background, parked scooters and a white car are visible, along with outdoor umbrellas and a yellow wall."
L19_V009,keyframe_5268.webp,L19/L19_V009/keyframe_5268.webp,"A man wearing a light-colored shirt and a wide-brimmed straw hat is clearing debris from a fallen tree, surrounded by broken branches and tangled red ropes."
L19_V009,keyframe_7326.webp,L19/L19_V009/keyframe_7326.webp,"A woman in a black outfit with a white necklace and a small bag at her waist walks forward through a forested area, accompanied by a man in a green polo shirt holding papers, while a child in a yellow shirt reaches toward a large rock formation."
L19_V009,keyframe_9546.webp,L19/L19_V009/keyframe_9546.webp,"A person in a white outfit stands in the ocean near a capsized blue boat, with calm waters stretching to a pale horizon under a clear sky."
L19_V010,keyframe_11328.webp,L19/L19_V010/keyframe_11328.webp,"A man wearing a white and black patterned sports jersey with short dark hair is seated at a table, signing a document with a pen while another person’s arm and hand are visible across the table. The setting appears to be an indoor office or administrative room with a wooden-paneled wall."
L19_V010,keyframe_13176.webp,L19/L19_V010/keyframe_13176.webp,"A man in a white and black sports jersey with ""VISIT EWANG"" printed on the sleeve sits at a table, facing another man in a green uniform who is seated across from him, appearing to be in an interview or interrogation setting. The background features a wooden-paneled wall and a window with a grid pattern."
L19_V010,keyframe_15288.webp,L19/L19_V010/keyframe_15288.webp,"A street scene captured from a vehicle's dashboard camera shows a red bus on the left and a white van with its headlights on approaching from the right, circled in red. The road has a yellow dividing line and white lane markings, with greenery visible on the right side. A TV news logo and timestamp are present in the top right corner."
L19_V010,keyframe_18354.webp,L19/L19_V010/keyframe_18354.webp,"A man in a light purple striped shirt has his hands being handcuffed by an officer in green uniform, with the officer’s hands and wrists visible as they secure the restraints."
L19_V010,keyframe_19314.webp,L19/L19_V010/keyframe_19314.webp,"A woman with short, light brown hair and a man with white hair and a blue shirt are in a laboratory setting; the woman is adjusting the man’s neck area while he appears to be speaking into a microphone."
L19_V010,keyframe_19518.webp,L19/L19_V010/keyframe_19518.webp,"A female news anchor in a studio, wearing a blue dress and holding a tablet, stands against a blurred cityscape backdrop with warm sunset lighting. An inset image shows a white t-shirt with a cartoon red bird perched atop the Eiffel Tower, being held by a person whose leg is partially visible."
L19_V010,keyframe_20682.webp,L19/L19_V010/keyframe_20682.webp,"A person wearing a checkered sleeve is holding up a white T-shirt featuring the ""TOKYO 2024"" text and Olympic rings logo, with a hand adjusting the garment’s edge."
L19_V010,keyframe_22164.webp,L19/L19_V010/keyframe_22164.webp,"A man in an orange shirt and green lanyard raises his arm while seated, surrounded by other participants in red and orange shirts, some seated and others standing, in what appears to be an indoor event space with exhibition booths and greenery."
L19_V010,keyframe_22758.webp,L19/L19_V010/keyframe_22758.webp,"A group of people seated in chairs in a classroom-like setting, with one person standing at the front holding colorful toys, while others raise their hands and hold similar toys; a projector screen displays an image of a baby in a doorway, and a camera on a tripod is positioned in front of it."
L19_V010,keyframe_24390.webp,L19/L19_V010/keyframe_24390.webp,"A modern building with ""MAYO CLINIC"" signage under a clear blue sky, partially framed by green trees, with a red news banner at the bottom displaying Vietnamese text and the HTV9 HD logo in the top right corner."
L19_V010,keyframe_26976.webp,L19/L19_V010/keyframe_26976.webp,"A collage of promotional images for the London Clown Festival 2024, featuring performers in colorful costumes and exaggerated makeup, including a person in a white horse costume, a clown with a red hat, and others in theatrical attire, set against vibrant, stylized backgrounds."
L19_V010,keyframe_28512.webp,L19/L19_V010/keyframe_28512.webp,"A large yellow pumpkin sculpture with black dots stands in a grassy field, surrounded by visitors taking photos and walking around; some people are dressed in casual attire, including a woman in a blue jacket and another in a dark top, while a child in a bright outfit is visible near the sculpture."
L19_V010,keyframe_29814.webp,L19/L19_V010/keyframe_29814.webp,"A woman with short blonde hair, wearing a dark jacket with a purple collar and red trim, stands outdoors beside a large yellow sculpture covered in black polka dots, gesturing with her hands as if speaking or explaining."
L19_V010,keyframe_30822.webp,L19/L19_V010/keyframe_30822.webp,"A street scene from a cycling race shows a large peloton of riders in colorful jerseys and helmets racing along a paved road, with spectators lining the roadside; a yellow ""Km 0"" archway marks the start or finish line, and a man in a blue t-shirt with ""ASSE"" printed on the back stands in the foreground observing the event."
L19_V010,keyframe_33336.webp,L19/L19_V010/keyframe_33336.webp,"A close-up of an airplane's tail fin, featuring a green patterned design with white ""737"" numerals prominently displayed, alongside a white wingtip and a gray horizontal stripe. The image includes a TV station logo ""HTV HD"" and a news ticker at the bottom in Vietnamese."
L19_V010,keyframe_33936.webp,L19/L19_V010/keyframe_33936.webp,"A Boeing 737 aircraft, marked with ""737"" and ""BOEING"" on its fuselage and tail, is captured in motion on a runway, with its landing gear extended and engines visible. The plane's livery features a teal and white color scheme, and the registration number N73018 is visible near the tail. The background includes blurred greenery and airport infrastructure, suggesting a ground operation or taxiing phase."
L19_V010,keyframe_444.webp,L19/L19_V010/keyframe_444.webp,"A group of young children in colorful clothing are playing outdoors in a daycare or preschool playground, with one child in a purple dress walking toward an adult, another child in a blue cap standing beside them, and a child in a striped shirt sitting on the ground near a toy. An adult in a blue shirt and dark pants is interacting with the children, while others play with toys or climb on colorful play structures in the background."
L19_V010,keyframe_672.webp,L19/L19_V010/keyframe_672.webp,"A man in a white t-shirt and black shorts runs across a grassy park, passing a large yellow pumpkin sculpture with black polka dots. In the background, people stand near the sculpture, and geese wander on the lawn."
L19_V010,keyframe_8058.webp,L19/L19_V010/keyframe_8058.webp,"A flooded street scene in a rural or semi-urban area, featuring dilapidated structures with corrugated metal roofs partially submerged in murky water, surrounded by debris and floating objects, including a blue plastic container and a yellow item. A makeshift wooden shelter with a white awning is visible on the right, and a person in an orange garment is partially seen near the water’s edge."
L19_V011,keyframe_11550.webp,L19/L19_V011/keyframe_11550.webp,"A street scene in a Vietnamese town shows a group of people gathered near a small shrine or temple stall under a red and white canopy. A woman in a yellow top is handing out items, while a man in a light blue shirt interacts with a vendor at a counter. Nearby, a man in a red shirt and another in a dark gray shirt stand observing, and a woman in a blue top and face mask is partially visible on the right. The background includes parked motorbikes and green trees."
L19_V011,keyframe_12936.webp,L19/L19_V011/keyframe_12936.webp,"A close-up shot of tangled, glossy brown seaweed being held, with blurred background elements including a blue lanyard and a partially visible product box."
L19_V011,keyframe_15978.webp,L19/L19_V011/keyframe_15978.webp,"A young man with short black hair and a black t-shirt sits facing another person, appearing to be in an interview or discussion setting."
L19_V011,keyframe_19554.webp,L19/L19_V011/keyframe_19554.webp,"Two workers in yellow hard hats and high-visibility orange vests stand outdoors, one looking up while holding a silver ladder, the other observing nearby; lush green foliage and a parked car are visible in the background."
L19_V011,keyframe_20184.webp,L19/L19_V011/keyframe_20184.webp,"A street scene in a sunny urban area with multiple motorcyclists and a white delivery truck. Riders wear helmets of various colors—red, green, blue—and some carry cargo boxes or passengers. One rider in a beige shirt and red helmet is prominently visible from behind, riding alongside others. Trees line the road, and a tall billboard stands in the background under a clear blue sky."
L19_V011,keyframe_24666.webp,L19/L19_V011/keyframe_24666.webp,"A bald man wearing a dark red and black checkered shirt is speaking with his mouth open and hands gesturing, set against a background with two table lamps and a patterned wall."
L19_V011,keyframe_26586.webp,L19/L19_V011/keyframe_26586.webp,"A person wearing blue latex gloves handles a dark, irregularly shaped object while seated at a table with a white cloth nearby; the setting appears to be a controlled environment with a plain wall in the background."
L19_V011,keyframe_29784.webp,L19/L19_V011/keyframe_29784.webp,"A woman in a magenta dress with short brown hair stands holding a tablet, positioned beside a circular graphic overlay featuring the word ""Quatrehomme"" and an image of a cheese display case. The background shows a sunset sky with city silhouettes, and a news ticker at the bottom displays Vietnamese text."
L19_V011,keyframe_30660.webp,L19/L19_V011/keyframe_30660.webp,"A cheese cellar with wooden shelves lined with numerous round wheels of cheese, some wrapped in plastic, set against a stone wall. The scene is illuminated by warm lighting, and a television logo and timestamp are visible in the upper right corner."
L19_V011,keyframe_32400.webp,L19/L19_V011/keyframe_32400.webp,"A small rocky island in a calm blue sea, featuring a weathered wooden pier and a dark, box-like structure with antennas, set against a backdrop of a forested shoreline under a clear sky."
L19_V011,keyframe_34182.webp,L19/L19_V011/keyframe_34182.webp,"A cyclist wearing a pink jersey and a pink helmet rides intensely through a crowd of spectators along a tree-lined road, with other cyclists and a motorbike in close proximity."
L19_V011,keyframe_35472.webp,L19/L19_V011/keyframe_35472.webp,"A cyclist wearing a camouflage-patterned jersey and a matching cap with a yellow brim stands on a podium, holding a bouquet of flowers and wearing a yellow ribboned medal around his neck, with a large tire visible behind him against an orange backdrop featuring the Continental logo."
L19_V011,keyframe_4230.webp,L19/L19_V011/keyframe_4230.webp,"A damaged stone wall with visible erosion and cracks, partially framed by a broken roof structure with exposed wooden beams and a metal support column, under an overcast sky."
L19_V011,keyframe_5490.webp,L19/L19_V011/keyframe_5490.webp,"A man in a dark blue sleeveless shirt and black shorts walks barefoot through muddy water toward an open metal-shuttered doorway of a red corrugated metal shed, carrying a white object in his right hand."
L19_V011,keyframe_660.webp,L19/L19_V011/keyframe_660.webp,"A landslide has occurred on a steep, reddish-brown cliffside, with vegetation and debris scattered across the slope. The scene is captured during overcast weather, and power lines are visible running across the area. The image is part of a news broadcast from HTV9, with a red banner at the bottom indicating that Ha Giang is focusing on disaster recovery efforts."
L19_V011,keyframe_7992.webp,L19/L19_V011/keyframe_7992.webp,"A street scene under an overpass features large, stylized graffiti in gray and black lettering spelling ""PONYBOT"" on a concrete wall, with green foliage at the base and a faintly visible person in the background."
L19_V012,keyframe_11856.webp,L19/L19_V012/keyframe_11856.webp,"A street scene in a Vietnamese city shows a green van in motion, blurred due to speed, passing by a line of trucks loaded with large green sacks. In the background, motorbikes and pedestrians navigate the road near a modern building with visible signage. The image is overlaid with a news broadcast logo and a scrolling text banner in Vietnamese."
L19_V012,keyframe_12846.webp,L19/L19_V012/keyframe_12846.webp,"A street scene under an overcast sky featuring a bright yellow semi-truck partially obstructing traffic, with a damaged black sedan in the foreground and a white flatbed truck nearby; a group of onlookers wearing white helmets stands near the wreckage, and traffic signs and red-and-white barriers are visible in the background."
L19_V012,keyframe_16206.webp,L19/L19_V012/keyframe_16206.webp,"A man with short black hair and a blue shirt is seated, appearing to speak during an interview, with a plastic chair and a television screen visible in the background."
L19_V012,keyframe_17652.webp,L19/L19_V012/keyframe_17652.webp,"A man in a black t-shirt and backward cap stands with his arm around another man in a light gray shirt with white trim, while a third man in a blue polka-dot shirt with a black strap over his shoulder observes nearby in what appears to be a cluttered indoor space."
L19_V012,keyframe_19530.webp,L19/L19_V012/keyframe_19530.webp,"A damaged wooden structure with a collapsed roof and scattered debris, surrounded by greenery, shows signs of recent destruction."
L19_V012,keyframe_20544.webp,L19/L19_V012/keyframe_20544.webp,"A mountainous landscape with lush green vegetation in the foreground and a rocky, partially eroded hillside in the background under a partly cloudy sky. A large banana leaf hangs prominently in the upper right, and the TV station logo ""HTV9 HD"" is visible in the top right corner."
L19_V012,keyframe_21984.webp,L19/L19_V012/keyframe_21984.webp,A woman wearing a black tank top with a colorful heart design and sunglasses walks outdoors while holding a large red liquid-filled syringe-like object.
L19_V012,keyframe_22392.webp,L19/L19_V012/keyframe_22392.webp,"A man with a balding head, gray hair, and a gray beard, wearing a black polo shirt, is speaking while smiling."
L19_V012,keyframe_25746.webp,L19/L19_V012/keyframe_25746.webp,"Two women are seen from behind in a beauty store, one wearing a black hat and white top with a black crossbody bag, the other in a white top and black bag, both interacting with products on a counter. A pink decorative element hangs overhead, and shelves with beauty items are visible in the background."
L19_V012,keyframe_29094.webp,L19/L19_V012/keyframe_29094.webp,"A woman with short blonde hair wearing a colorful floral-patterned top points upward at a large dinosaur skeleton in a museum gallery, while other visitors are visible in the background."
L19_V012,keyframe_30510.webp,L19/L19_V012/keyframe_30510.webp,"A skull and rib cage lie in a dimly lit, overgrown outdoor setting, surrounded by dense vegetation and faintly visible debris, suggesting a grim or memorial context."
L19_V012,keyframe_31776.webp,L19/L19_V012/keyframe_31776.webp,"A man in a checkered shirt and striped tie stands in a studio holding a red tablet, with a split-screen showing an outdoor event: a person wearing a white jersey with ""JUSTINE"" and ""10"" in pink letters, and a baseball cap, extends their arm toward the camera, while spectators and barricades are visible in the background."
L19_V012,keyframe_33258.webp,L19/L19_V012/keyframe_33258.webp,"A group of cyclists in colorful jerseys and helmets race closely together on a paved road, leaning forward in intense competition, with spectators visible behind barriers and broadcast logos in the corners."
L19_V012,keyframe_35088.webp,L19/L19_V012/keyframe_35088.webp,"A man in a dark blue outfit is suspended mid-air, hanging from a rope against a clear blue sky, with a large ship visible below."
L19_V012,keyframe_35916.webp,L19/L19_V012/keyframe_35916.webp,"A person in a white shirt and beige shorts, wearing a wide-brimmed hat, is mid-air while bungee jumping off a bright red steel structure, with safety gear and a harness visible."
L19_V012,keyframe_5154.webp,L19/L19_V012/keyframe_5154.webp,"A group of professionals seated around a long wooden conference table, engaged in a formal meeting, with some taking notes and others listening attentively; attendees wear business attire including light-colored shirts and blouses, and the table is set with water bottles, microphones, and notepads."
L19_V012,keyframe_6156.webp,L19/L19_V012/keyframe_6156.webp,"A man carrying a long wooden log on his shoulders walks across a damaged, muddy road with visible potholes, set against a backdrop of sparse vegetation and an overcast sky."
L19_V012,keyframe_7362.webp,L19/L19_V012/keyframe_7362.webp,"Aerial view of a riverfront settlement with a long blue and green barge docked alongside a pier, where workers in white uniforms are active on the barge’s flat deck, surrounded by modest buildings with white roofs and industrial structures in the background."
L19_V013,keyframe_10944.webp,L19/L19_V013/keyframe_10944.webp,"A close-up shot of a desk with papers and a pen, showing hands resting on or near the documents, with printed text in Vietnamese visible on the pages. The image includes a TV station logo (HTV9 HD) and a timestamp (06:39:51) in the corner, along with a news ticker at the bottom displaying Vietnamese text."
L19_V013,keyframe_13506.webp,L19/L19_V013/keyframe_13506.webp,"A shirtless man with visible tattoos on his chest sits at a table, facing a man in a dark blue shirt who is operating a laptop; a uniformed officer in green and red sits beside the tattooed man, while others—including a man in a yellow shirt and another in a black vest—stand nearby in what appears to be an office or interrogation room with wooden cabinets in the background."
L19_V013,keyframe_15954.webp,L19/L19_V013/keyframe_15954.webp,"A nighttime street scene shows a motorcycle lying on its side beside overgrown grass, with blurred figures in the background suggesting emergency personnel or bystanders. The image is captured from a news broadcast, indicated by the TV channel logo and timestamp in the corner, along with a red banner at the bottom providing context about a traffic accident in Tien Giang province."
L19_V013,keyframe_17562.webp,L19/L19_V013/keyframe_17562.webp,"A person holds a smartphone displaying a social media app interface, with their finger interacting with the screen, while a larger monitor in the background shows the same app’s home page, featuring sections like ""Get Verified"" and ""What’s happening."" The scene appears to be a news segment, as indicated by the ""HTV2 HD"" logo and Vietnamese text overlay at the bottom."
L19_V013,keyframe_18210.webp,L19/L19_V013/keyframe_18210.webp,"A man in a black suit and white shirt sits on a white couch, gesturing with his hands while speaking to a woman in a bright yellow dress seated across from him on a white chair. She holds a notepad and appears to be interviewing him. The background features a large screen with partial text and a TV channel logo in the top right corner."
L19_V013,keyframe_18702.webp,L19/L19_V013/keyframe_18702.webp,"A female news anchor in a pink blouse and beige skirt stands in a modern studio, gesturing with her hands while facing the camera, with a cityscape backdrop and a screen displaying images of whales in the ocean."
L19_V013,keyframe_21540.webp,L19/L19_V013/keyframe_21540.webp,"A street scene during heavy rainfall shows two vehicles partially submerged in floodwaters, with the front of a dark-colored SUV and the rear of a lighter-colored car visible. The water level reaches the windows of the SUV, and lush green vegetation lines the background. A utility pole stands near the flooded area, and the scene appears to be in a residential or suburban zone."
L19_V013,keyframe_22878.webp,L19/L19_V013/keyframe_22878.webp,"A woman with short dark hair and a black top stands in front of a large Doraemon balloon display on a rainy day, with city buildings visible in the background."
L19_V013,keyframe_24384.webp,L19/L19_V013/keyframe_24384.webp,"Two white trays display freshly baked pastries: on the left, golden-brown cinnamon rolls with visible raisins and a glossy glaze; on the right, flaky, golden croissants with a dusting of sugar. The image is overlaid with a news broadcast banner and logo, indicating it is part of a television news segment."
L19_V013,keyframe_2460.webp,L19/L19_V013/keyframe_2460.webp,"A close-up shot of a person’s arm receiving an injection, with a syringe inserted into the skin and a white bandage tied around the upper arm. The background features a speckled pink and white surface."
L19_V013,keyframe_26112.webp,L19/L19_V013/keyframe_26112.webp,"A street scene from a professional cycling race, with a group of cyclists in colorful jerseys riding closely together down a paved road lined with yellow barriers and cheering spectators. Large green “SKODA” sponsor signs are visible on either side, and the crowd is densely packed along the sidewalks, many waving or taking photos. The top right corner displays a TV station logo and timestamp, while a news ticker at the bottom shows Vietnamese text about a tennis match."
L19_V013,keyframe_4842.webp,L19/L19_V013/keyframe_4842.webp,"A young man with short black hair, wearing a white polo shirt with a bright pink collar and a yellow emblem on the left chest, is seated and speaking."
L19_V013,keyframe_642.webp,L19/L19_V013/keyframe_642.webp,"A close-up shot of a person's lower abdomen shows visible skin lesions and scabs, with the individual wearing a white shirt and a bright pink waistband. The image is part of a news broadcast, as indicated by the red banner at the bottom reading ""DONG THAP: NHI EU SINH VIEN BI VIEM DA DO KIEN BA KHOANG"" and the HTV HD logo in the top right corner."
L19_V013,keyframe_7008.webp,L19/L19_V013/keyframe_7008.webp,"A group of workers in blue uniforms and white hard hats are ascending a set of wide, blue stadium bleachers, while one person in a blue jacket and conical hat walks alongside them; a tall gray hotel building stands in the background under a clear sky."
L19_V013,keyframe_810.webp,L19/L19_V013/keyframe_810.webp,"A street scene in a flooded urban area, with murky brown water submerging sidewalks and partially淹没ing buildings and trees; large green trees stand amid the floodwaters, and the background shows high-rise buildings under a clear sky."
L19_V013,keyframe_9360.webp,L19/L19_V013/keyframe_9360.webp,"Aerial view of a tropical amusement park featuring a tall white observation tower with a red circular platform at its mid-level, surrounded by lush greenery, palm trees, and colorful water slides and pools. The scene includes resort-style buildings and pathways, with a few people visible on the platform and in the park."
L19_V014,keyframe_10350.webp,L19/L19_V014/keyframe_10350.webp,"A street scene on a multi-lane road under an overcast sky, featuring a silver minivan driving leftward, a blurred dark vehicle in the center with two individuals in dark clothing appearing to engage in a physical altercation or struggle, and several onlookers standing near a concrete barrier on the right. A white bus is visible in the background, and palm trees line the roadside."
L19_V014,keyframe_11796.webp,L19/L19_V014/keyframe_11796.webp,"A blurry, handheld shot of a red plastic basket containing a packaged item, with a person’s leg and dark clothing partially visible nearby, suggesting an on-the-ground news report."
L19_V014,keyframe_1254.webp,L19/L19_V014/keyframe_1254.webp,"A turbulent ocean scene with massive waves crashing and foaming, sending white spray into the air against a grayish-blue sea under a clear sky, with rocks visible in the foreground."
L19_V014,keyframe_15738.webp,L19/L19_V014/keyframe_15738.webp,"A person in a red shirt and blue gloves leans over a white laboratory machine, closely examining its open interior where a small mechanical device is visible."
L19_V014,keyframe_16812.webp,L19/L19_V014/keyframe_16812.webp,"A person wearing yellow safety goggles is focused intently, with their eyes narrowed and head slightly tilted, suggesting concentration on a task. The image is framed closely, emphasizing the goggles and the person’s expression, with blurred background elements."
L19_V014,keyframe_19656.webp,L19/L19_V014/keyframe_19656.webp,"A panoramic aerial view of a sprawling valley with rolling hills, scattered residential areas, and a body of water, captured from a high vantage point on a sunlit, arid slope. The scene is framed by a clear blue sky and distant haze, with a broadcast logo and timestamp visible in the upper right corner."
L19_V014,keyframe_21174.webp,L19/L19_V014/keyframe_21174.webp,"A woman with shoulder-length light brown hair and red lipstick, wearing a white sleeveless top with black polka dots and a delicate necklace, smiles while seated in a plastic chair at an event, with other attendees visible in the background."
L19_V014,keyframe_22296.webp,L19/L19_V014/keyframe_22296.webp,"A cyclist in a pink jersey and helmet rides a bicycle on a road, with spectators lining the roadside; a broadcast overlay shows race details and a Vietnamese news ticker at the bottom."
L19_V014,keyframe_23970.webp,L19/L19_V014/keyframe_23970.webp,"A street scene in Paris featuring two individuals swimming in the Seine River, with the Eiffel Tower and a bridge visible in the background under an overcast sky."
L19_V014,keyframe_26118.webp,L19/L19_V014/keyframe_26118.webp,"A street scene at night with a red fire truck parked on a wet road, its blue emergency lights flashing, and its headlights illuminating the surroundings. In the background, a building with Vietnamese signage is visible, and other vehicles are present on the street."
L19_V014,keyframe_27504.webp,L19/L19_V014/keyframe_27504.webp,"A man in a dark blue T-shirt with ""Trump 2024"" printed on it stands in a crowd, gesturing with his hands, while another person nearby wears a red, white, and blue American flag-patterned outfit and holds a blue sign with ""TRUMP"" visible. The scene appears to be a political rally or event with spectators in the background."
L19_V014,keyframe_2910.webp,L19/L19_V014/keyframe_2910.webp,"A group of men in dark uniforms carry a person on a stretcher through muddy terrain, while a soldier in camouflage walks nearby; a yellow excavator is visible in the background on a dirt road surrounded by dense green foliage."
L19_V014,keyframe_4422.webp,L19/L19_V014/keyframe_4422.webp,"A street scene viewed from a train window, showing blurred motion of vehicles on a multi-lane road with buildings and signage in the background under an overcast sky."
L19_V014,keyframe_5016.webp,L19/L19_V014/keyframe_5016.webp,"A blood donation event features multiple donors lying on white beds, some smiling, while volunteers in red shirts with white text assist them; one volunteer wears a red shirt with ""HANH TRINH ĐỎ"" and ""Rèn rèn dòng máu Việt"" printed on the back, and another stands nearby wearing a red cap and mask. The setting includes tables with water bottles and boxes, with a banner in the background reading ""HỒNG NHIỆN AI"" and ""13/12/2024""."
L19_V014,keyframe_6942.webp,L19/L19_V014/keyframe_6942.webp,"A classroom scene with children seated at wooden desks, wearing red and blue uniforms, attentively facing forward; some hold books or notebooks, while one child in a blue shirt looks upward with a curious expression; colorful triangular flags hang from the ceiling, and a teacher in green stands near the back."
L19_V014,keyframe_7566.webp,L19/L19_V014/keyframe_7566.webp,"A man with short dark hair and a weathered face, wearing a light-colored checkered shirt, speaks into a microphone under a green tarp-covered shelter, with blurred background figures and outdoor foliage visible."
L19_V014,keyframe_8682.webp,L19/L19_V014/keyframe_8682.webp,"A group of people gathered around a red plastic basket containing a baby wrapped in white blankets, with one person in a blue jacket and green pants seated nearby, while another person with dark hair leans over the basket."
L19_V015,keyframe_11640.webp,L19/L19_V015/keyframe_11640.webp,"A street scene shows firefighters in red helmets and dark uniforms operating a red fire truck, spraying water toward a building emitting smoke, with onlookers in the foreground and lush green trees surrounding the area."
L19_V015,keyframe_12342.webp,L19/L19_V015/keyframe_12342.webp,"A man in a dark blue t-shirt and green cap holds up a smartphone to capture a scene, surrounded by a crowd of onlookers, with a red fire truck visible to the left and industrial structures in the background."
L19_V015,keyframe_14040.webp,L19/L19_V015/keyframe_14040.webp,"A highway scene captured from a driver’s perspective, showing a clear road ahead with multiple lanes, flanked by dense green trees under a partly cloudy sky. Two vehicles are visible in the distance ahead, and the image includes broadcast overlays with the HTV9 HD logo and a timestamp of 06:41:44."
L19_V015,keyframe_16308.webp,L19/L19_V015/keyframe_16308.webp,"A man in a green military uniform stands beside a woman in a white shirt who is writing on papers at a table, while another man in a green military uniform sits at the table using a laptop."
L19_V015,keyframe_16842.webp,L19/L19_V015/keyframe_16842.webp,"A street scene at an outdoor festival in China, featuring children and adults in vibrant traditional attire—colors include green, purple, blue, and yellow—with some wearing elaborate headpieces and decorative vests, dancing or moving in a procession under a large open-sided structure."
